Year,Month,Date,Region,CrimeType,CrimeCount
2021,6,2021-06-01,Oshana,Car Theft,21
2021,6,2021-06-01,Oshana,Drug Related,70
2021,6,2021-06-01,Ohangwena,Theft,139
2021,6,2021-06-01,Ohangwena,Assault,104
2021,6,2021-06-01,Ohangwena,Robbery,50
2021,6,2021-06-01,Ohangwena,Sexual Offence,47
2021,6,2021-06-01,Ohangwena,Housebreaking,120
2021,6,2021-06-01,Ohangwena,Fraud,45
2021,6,2021-06-01,Ohangwena,Car Theft,22
2021,6,2021-06-01,Ohangwena,Drug Related,63
2021,6,2021-06-01,Oshikoto,Theft,54
2021,6,2021-06-01,Oshikoto,Assault,34
2021,6,2021-06-01,Oshikoto,Robbery,25
2021,6,2021-06-01,Oshikoto,Sexual Offence,8
2021,6,2021-06-01,Oshikoto,Housebreaking,48
2021,6,2021-06-01,Oshikoto,Fraud,17
2021,6,2021-06-01,Oshikoto,Car Theft,11
2021,6,2021-06-01,Oshikoto,Drug Related,31
2021,6,2021-06-01,Omusati,Theft,60
2021,6,2021-06-01,Omusati,Assault,48
2021,6,2021-06-01,Omusati,Robbery,21
2021,6,2021-06-01,Omusati,Sexual Offence,13
2021,6,2021-06-01,Omusati,Housebreaking,33
2021,6,2021-06-01,Omusati,Fraud,14
2021,6,2021-06-01,Omusati,Car Theft,9
2021,6,2021-06-01,Omusati,Drug Related,26
2021,6,2021-06-01,Kunene,Theft,49
2021,6,2021-06-01,Kunene,Assault,40
2021,6,2021-06-01,Kunene,Robbery,16
2021,6,2021-06-01,Kunene,Sexual Offence,20
2021,6,2021-06-01,Kunene,Housebreaking,31
2021,6,2021-06-01,Kunene,Fraud,26
2021,6,2021-06-01,Kunene,Car Theft,9
2021,6,2021-06-01,Kunene,Drug Related,19
2021,6,2021-06-01,Otjozondjupa,Theft,54
2021,6,2021-06-01,Otjozondjupa,Assault,37
2021,6,2021-06-01,Otjozondjupa,Robbery,13
2021,6,2021-06-01,Otjozondjupa,Sexual Offence,14
2021,6,2021-06-01,Otjozondjupa,Housebreaking,36
2021,6,2021-06-01,Otjozondjupa,Fraud,22
2021,6,2021-06-01,Otjozondjupa,Car Theft,12
2021,6,2021-06-01,Otjozondjupa,Drug Related,29
2021,6,2021-06-01,Kavango East,Theft,145
2021,6,2021-06-01,Kavango East,Assault,95
2021,6,2021-06-01,Kavango East,Robbery,72
2021,6,2021-06-01,Kavango East,Sexual Offence,31
2021,6,2021-06-01,Kavango East,Housebreaking,93
2021,6,2021-06-01,Kavango East,Fraud,47
2021,6,2021-06-01,Kavango East,Car Theft,18
2021,6,2021-06-01,Kavango East,Drug Related,73
2021,6,2021-06-01,Kavango West,Theft,61
2021,6,2021-06-01,Kavango West,Assault,46
2021,6,2021-06-01,Kavango West,Robbery,28
2021,6,2021-06-01,Kavango West,Sexual Offence,10
2021,6,2021-06-01,Kavango West,Housebreaking,39
2021,6,2021-06-01,Kavango West,Fraud,17
2021,6,2021-06-01,Kavango West,Car Theft,16
2021,6,2021-06-01,Kavango West,Drug Related,22
2021,6,2021-06-01,Zambezi,Theft,50
2021,6,2021-06-01,Zambezi,Assault,42
2021,6,2021-06-01,Zambezi,Robbery,24
2021,6,2021-06-01,Zambezi,Sexual Offence,12
2021,6,2021-06-01,Zambezi,Housebreaking,39
2021,6,2021-06-01,Zambezi,Fraud,22
2021,6,2021-06-01,Zambezi,Car Theft,10
2021,6,2021-06-01,Zambezi,Drug Related,22
2021,6,2021-06-01,Hardap,Theft,50
2021,6,2021-06-01,Hardap,Assault,47
2021,6,2021-06-01,Hardap,Robbery,15
2021,6,2021-06-01,Hardap,Sexual Offence,13
2021,6,2021-06-01,Hardap,Housebreaking,40
2021,6,2021-06-01,Hardap,Fraud,15
2021,6,2021-06-01,Hardap,Car Theft,7
2021,6,2021-06-01,Hardap,Drug Related,31
2021,6,2021-06-01,ǁKaras,Theft,46
2021,6,2021-06-01,ǁKaras,Assault,48
2021,6,2021-06-01,ǁKaras,Robbery,20
2021,6,2021-06-01,ǁKaras,Sexual Offence,13
2021,6,2021-06-01,ǁKaras,Housebreaking,35
2021,6,2021-06-01,ǁKaras,Fraud,18
2021,6,2021-06-01,ǁKaras,Car Theft,10
2021,6,2021-06-01,ǁKaras,Drug Related,21
2021,6,2021-06-01,Omaheke,Theft,57
2021,6,2021-06-01,Omaheke,Assault,26
2021,6,2021-06-01,Omaheke,Robbery,32
2021,6,2021-06-01,Omaheke,Sexual Offence,18
2021,6,2021-06-01,Omaheke,Housebreaking,38
2021,6,2021-06-01,Omaheke,Fraud,18
2021,6,2021-06-01,Omaheke,Car Theft,11
2021,6,2021-06-01,Omaheke,Drug Related,18
2021,7,2021-07-01,Khomas,Theft,139
2021,7,2021-07-01,Khomas,Assault,111
2021,7,2021-07-01,Khomas,Robbery,68
2021,7,2021-07-01,Khomas,Sexual Offence,38
2021,7,2021-07-01,Khomas,Housebreaking,83
2021,7,2021-07-01,Khomas,Fraud,39
2021,7,2021-07-01,Khomas,Car Theft,21
2021,7,2021-07-01,Khomas,Drug Related,63
2021,7,2021-07-01,Erongo,Theft,130
2021,7,2021-07-01,Erongo,Assault,107
2021,7,2021-07-01,Erongo,Robbery,55
2021,7,2021-07-01,Erongo,Sexual Offence,32
2021,7,2021-07-01,Erongo,Housebreaking,112
2021,7,2021-07-01,Erongo,Fraud,58
2021,7,2021-07-01,Erongo,Car Theft,18
2021,7,2021-07-01,Erongo,Drug Related,64
2021,7,2021-07-01,Oshana,Theft,158
2021,7,2021-07-01,Oshana,Assault,111
2021,7,2021-07-01,Oshana,Robbery,77
2021,7,2021-07-01,Oshana,Sexual Offence,51
2021,7,2021-07-01,Oshana,Housebreaking,96
2021,7,2021-07-01,Oshana,Fraud,49
2021,7,2021-07-01,Oshana,Car Theft,25
2021,7,2021-07-01,Oshana,Drug Related,84
2021,7,2021-07-01,Ohangwena,Theft,142
2021,7,2021-07-01,Ohangwena,Assault,113
2021,7,2021-07-01,Ohangwena,Robbery,69
2021,7,2021-07-01,Ohangwena,Sexual Offence,34
2021,7,2021-07-01,Ohangwena,Housebreaking,93
2021,7,2021-07-01,Ohangwena,Fraud,49
2021,7,2021-07-01,Ohangwena,Car Theft,25
2021,7,2021-07-01,Ohangwena,Drug Related,70
2021,7,2021-07-01,Oshikoto,Theft,76
2021,7,2021-07-01,Oshikoto,Assault,37
2021,7,2021-07-01,Oshikoto,Robbery,23
2021,7,2021-07-01,Oshikoto,Sexual Offence,10
2021,7,2021-07-01,Oshikoto,Housebreaking,42
2021,7,2021-07-01,Oshikoto,Fraud,19
2021,7,2021-07-01,Oshikoto,Car Theft,9
2021,7,2021-07-01,Oshikoto,Drug Related,22
2021,7,2021-07-01,Omusati,Theft,43
2021,7,2021-07-01,Omusati,Assault,39
2021,7,2021-07-01,Omusati,Robbery,24
2021,7,2021-07-01,Omusati,Sexual Offence,16
2021,7,2021-07-01,Omusati,Housebreaking,40
2021,7,2021-07-01,Omusati,Fraud,12
2021,7,2021-07-01,Omusati,Car Theft,10
2021,7,2021-07-01,Omusati,Drug Related,26
2021,7,2021-07-01,Kunene,Theft,59
2021,7,2021-07-01,Kunene,Assault,41
2021,7,2021-07-01,Kunene,Robbery,28
2021,7,2021-07-01,Kunene,Sexual Offence,14
2021,7,2021-07-01,Kunene,Housebreaking,38
2021,7,2021-07-01,Kunene,Fraud,9
2021,7,2021-07-01,Kunene,Car Theft,6
2021,7,2021-07-01,Kunene,Drug Related,25
2021,7,2021-07-01,Otjozondjupa,Theft,53
2021,7,2021-07-01,Otjozondjupa,Assault,41
2021,7,2021-07-01,Otjozondjupa,Robbery,17
2021,7,2021-07-01,Otjozondjupa,Sexual Offence,15
2021,7,2021-07-01,Otjozondjupa,Housebreaking,44
2021,7,2021-07-01,Otjozondjupa,Fraud,19
2021,7,2021-07-01,Otjozondjupa,Car Theft,7
2021,7,2021-07-01,Otjozondjupa,Drug Related,24
2021,7,2021-07-01,Kavango East,Theft,133
2021,7,2021-07-01,Kavango East,Assault,116
2021,7,2021-07-01,Kavango East,Robbery,77
2021,7,2021-07-01,Kavango East,Sexual Offence,30
2021,7,2021-07-01,Kavango East,Housebreaking,110
2021,7,2021-07-01,Kavango East,Fraud,37
2021,7,2021-07-01,Kavango East,Car Theft,23
2021,7,2021-07-01,Kavango East,Drug Related,78
2021,7,2021-07-01,Kavango West,Theft,72
2021,7,2021-07-01,Kavango West,Assault,38
2021,7,2021-07-01,Kavango West,Robbery,13
2021,7,2021-07-01,Kavango West,Sexual Offence,9
2021,7,2021-07-01,Kavango West,Housebreaking,34
2021,7,2021-07-01,Kavango West,Fraud,23
2021,7,2021-07-01,Kavango West,Car Theft,7
2021,7,2021-07-01,Kavango West,Drug Related,30
2021,7,2021-07-01,Zambezi,Theft,53
2021,7,2021-07-01,Zambezi,Assault,52
2021,7,2021-07-01,Zambezi,Robbery,18
2021,7,2021-07-01,Zambezi,Sexual Offence,18
2021,7,2021-07-01,Zambezi,Housebreaking,40
2021,7,2021-07-01,Zambezi,Fraud,12
2021,7,2021-07-01,Zambezi,Car Theft,9
2021,7,2021-07-01,Zambezi,Drug Related,29
2021,7,2021-07-01,Hardap,Theft,59
2021,7,2021-07-01,Hardap,Assault,36
2021,7,2021-07-01,Hardap,Robbery,29
2021,7,2021-07-01,Hardap,Sexual Offence,8
2021,7,2021-07-01,Hardap,Housebreaking,40
2021,7,2021-07-01,Hardap,Fraud,26
2021,7,2021-07-01,Hardap,Car Theft,13
2021,7,2021-07-01,Hardap,Drug Related,27
2021,7,2021-07-01,ǁKaras,Theft,55
2021,7,2021-07-01,ǁKaras,Assault,40
2021,7,2021-07-01,ǁKaras,Robbery,20
2021,7,2021-07-01,ǁKaras,Sexual Offence,19
2021,7,2021-07-01,ǁKaras,Housebreaking,27
2021,7,2021-07-01,ǁKaras,Fraud,16
2021,7,2021-07-01,ǁKaras,Car Theft,12
2021,7,2021-07-01,ǁKaras,Drug Related,31
2021,7,2021-07-01,Omaheke,Theft,59
2021,7,2021-07-01,Omaheke,Assault,44
2021,7,2021-07-01,Omaheke,Robbery,24
2021,7,2021-07-01,Omaheke,Sexual Offence,7
2021,7,2021-07-01,Omaheke,Housebreaking,51
2021,7,2021-07-01,Omaheke,Fraud,18
2021,7,2021-07-01,Omaheke,Car Theft,7
2021,7,2021-07-01,Omaheke,Drug Related,27
2021,8,2021-08-01,Khomas,Theft,139
2021,8,2021-08-01,Khomas,Assault,116
2021,8,2021-08-01,Khomas,Robbery,60
2021,8,2021-08-01,Khomas,Sexual Offence,39
2021,8,2021-08-01,Khomas,Housebreaking,100
2021,8,2021-08-01,Khomas,Fraud,64
2021,8,2021-08-01,Khomas,Car Theft,15
2021,8,2021-08-01,Khomas,Drug Related,67
2021,8,2021-08-01,Erongo,Theft,147
2021,8,2021-08-01,Erongo,Assault,107
2021,8,2021-08-01,Erongo,Robbery,62
2021,8,2021-08-01,Erongo,Sexual Offence,40
2021,8,2021-08-01,Erongo,Housebreaking,118
2021,8,2021-08-01,Erongo,Fraud,43
2021,8,2021-08-01,Erongo,Car Theft,28
2021,8,2021-08-01,Erongo,Drug Related,77
2021,8,2021-08-01,Oshana,Theft,147
2021,8,2021-08-01,Oshana,Assault,113
2021,8,2021-08-01,Oshana,Robbery,56
2021,8,2021-08-01,Oshana,Sexual Offence,27
2021,8,2021-08-01,Oshana,Housebreaking,107
2021,8,2021-08-01,Oshana,Fraud,49
2021,8,2021-08-01,Oshana,Car Theft,24
2021,8,2021-08-01,Oshana,Drug Related,79
2021,8,2021-08-01,Ohangwena,Theft,137
2021,8,2021-08-01,Ohangwena,Assault,106
2021,8,2021-08-01,Ohangwena,Robbery,62
2021,8,2021-08-01,Ohangwena,Sexual Offence,23
2021,8,2021-08-01,Ohangwena,Housebreaking,111
2021,8,2021-08-01,Ohangwena,Fraud,43
2021,8,2021-08-01,Ohangwena,Car Theft,23
2021,8,2021-08-01,Ohangwena,Drug Related,81
2021,8,2021-08-01,Oshikoto,Theft,40
2021,8,2021-08-01,Oshikoto,Assault,40
2021,8,2021-08-01,Oshikoto,Robbery,20
2021,8,2021-08-01,Oshikoto,Sexual Offence,19
2021,8,2021-08-01,Oshikoto,Housebreaking,42
2021,8,2021-08-01,Oshikoto,Fraud,19
2021,8,2021-08-01,Oshikoto,Car Theft,5
2021,8,2021-08-01,Oshikoto,Drug Related,29
2021,8,2021-08-01,Omusati,Theft,41
2021,8,2021-08-01,Omusati,Assault,40
2021,8,2021-08-01,Omusati,Robbery,31
2021,8,2021-08-01,Omusati,Sexual Offence,15
2021,8,2021-08-01,Omusati,Housebreaking,22
2021,8,2021-08-01,Omusati,Fraud,15
2021,8,2021-08-01,Omusati,Car Theft,12
2021,8,2021-08-01,Omusati,Drug Related,37
2021,8,2021-08-01,Kunene,Theft,45
2021,8,2021-08-01,Kunene,Assault,33
2021,8,2021-08-01,Kunene,Robbery,23
2021,8,2021-08-01,Kunene,Sexual Offence,13
2021,8,2021-08-01,Kunene,Housebreaking,41
2021,8,2021-08-01,Kunene,Fraud,16
2021,8,2021-08-01,Kunene,Car Theft,5
2021,8,2021-08-01,Kunene,Drug Related,32
2021,8,2021-08-01,Otjozondjupa,Theft,43
2021,8,2021-08-01,Otjozondjupa,Assault,48
2021,8,2021-08-01,Otjozondjupa,Robbery,31
2021,8,2021-08-01,Otjozondjupa,Sexual Offence,16
2021,8,2021-08-01,Otjozondjupa,Housebreaking,43
2021,8,2021-08-01,Otjozondjupa,Fraud,15
2021,8,2021-08-01,Otjozondjupa,Car Theft,7
2021,8,2021-08-01,Otjozondjupa,Drug Related,34
2021,8,2021-08-01,Kavango East,Theft,162
2021,8,2021-08-01,Kavango East,Assault,127
2021,8,2021-08-01,Kavango East,Robbery,56
2021,8,2021-08-01,Kavango East,Sexual Offence,46
2021,8,2021-08-01,Kavango East,Housebreaking,102
2021,8,2021-08-01,Kavango East,Fraud,44
2021,8,2021-08-01,Kavango East,Car Theft,16
2021,8,2021-08-01,Kavango East,Drug Related,74
2021,8,2021-08-01,Kavango West,Theft,54
2021,8,2021-08-01,Kavango West,Assault,42
2021,8,2021-08-01,Kavango West,Robbery,26
2021,8,2021-08-01,Kavango West,Sexual Offence,23
2021,8,2021-08-01,Kavango West,Housebreaking,34
2021,8,2021-08-01,Kavango West,Fraud,19
2021,8,2021-08-01,Kavango West,Car Theft,6
2021,8,2021-08-01,Kavango West,Drug Related,19
2021,8,2021-08-01,Zambezi,Theft,43
2021,8,2021-08-01,Zambezi,Assault,53
2021,8,2021-08-01,Zambezi,Robbery,21
2021,8,2021-08-01,Zambezi,Sexual Offence,17
2021,8,2021-08-01,Zambezi,Housebreaking,40
2021,8,2021-08-01,Zambezi,Fraud,18
2021,8,2021-08-01,Zambezi,Car Theft,9
2021,8,2021-08-01,Zambezi,Drug Related,37
2021,8,2021-08-01,Hardap,Theft,56
2021,8,2021-08-01,Hardap,Assault,39
2021,8,2021-08-01,Hardap,Robbery,23
2021,8,2021-08-01,Hardap,Sexual Offence,9
2021,8,2021-08-01,Hardap,Housebreaking,49
2021,8,2021-08-01,Hardap,Fraud,24
2021,8,2021-08-01,Hardap,Car Theft,5
2021,8,2021-08-01,Hardap,Drug Related,28
2021,8,2021-08-01,ǁKaras,Theft,45
2021,8,2021-08-01,ǁKaras,Assault,41
2021,8,2021-08-01,ǁKaras,Robbery,28
2021,8,2021-08-01,ǁKaras,Sexual Offence,14
2021,8,2021-08-01,ǁKaras,Housebreaking,35
2021,8,2021-08-01,ǁKaras,Fraud,21
2021,8,2021-08-01,ǁKaras,Car Theft,14
2021,8,2021-08-01,ǁKaras,Drug Related,34
2021,8,2021-08-01,Omaheke,Theft,65
2021,8,2021-08-01,Omaheke,Assault,35
2021,8,2021-08-01,Omaheke,Robbery,22
2021,8,2021-08-01,Omaheke,Sexual Offence,12
2021,8,2021-08-01,Omaheke,Housebreaking,33
2021,8,2021-08-01,Omaheke,Fraud,18
2021,8,2021-08-01,Omaheke,Car Theft,10
2021,8,2021-08-01,Omaheke,Drug Related,21
2021,9,2021-09-01,Khomas,Theft,153
2021,9,2021-09-01,Khomas,Assault,113
2021,9,2021-09-01,Khomas,Robbery,65
2021,9,2021-09-01,Khomas,Sexual Offence,45
2021,9,2021-09-01,Khomas,Housebreaking,105
2021,9,2021-09-01,Khomas,Fraud,47
2021,9,2021-09-01,Khomas,Car Theft,25
2021,9,2021-09-01,Khomas,Drug Related,82
2021,9,2021-09-01,Erongo,Theft,155
2021,9,2021-09-01,Erongo,Assault,113
2021,9,2021-09-01,Erongo,Robbery,66
2021,9,2021-09-01,Erongo,Sexual Offence,43
2021,9,2021-09-01,Erongo,Housebreaking,101
2021,9,2021-09-01,Erongo,Fraud,47
2021,9,2021-09-01,Erongo,Car Theft,24
2021,9,2021-09-01,Erongo,Drug Related,90
2021,9,2021-09-01,Oshana,Theft,154
2021,9,2021-09-01,Oshana,Assault,95
2021,9,2021-09-01,Oshana,Robbery,67
2021,9,2021-09-01,Oshana,Sexual Offence,45
2021,9,2021-09-01,Oshana,Housebreaking,83
2021,9,2021-09-01,Oshana,Fraud,43
2021,9,2021-09-01,Oshana,Car Theft,29
2021,9,2021-09-01,Oshana,Drug Related,83
2021,9,2021-09-01,Ohangwena,Theft,152
2021,9,2021-09-01,Ohangwena,Assault,106
2021,9,2021-09-01,Ohangwena,Robbery,61
2021,9,2021-09-01,Ohangwena,Sexual Offence,49
2021,9,2021-09-01,Ohangwena,Housebreaking,87
2021,9,2021-09-01,Ohangwena,Fraud,64
2021,9,2021-09-01,Ohangwena,Car Theft,21
2021,9,2021-09-01,Ohangwena,Drug Related,65
2021,9,2021-09-01,Oshikoto,Theft,57
2021,9,2021-09-01,Oshikoto,Assault,45
2021,9,2021-09-01,Oshikoto,Robbery,20
2021,9,2021-09-01,Oshikoto,Sexual Offence,12
2021,9,2021-09-01,Oshikoto,Housebreaking,44
2021,9,2021-09-01,Oshikoto,Fraud,16
2021,9,2021-09-01,Oshikoto,Car Theft,11
2021,9,2021-09-01,Oshikoto,Drug Related,27
2021,9,2021-09-01,Omusati,Theft,61
2021,9,2021-09-01,Omusati,Assault,39
2021,9,2021-09-01,Omusati,Robbery,23
2021,9,2021-09-01,Omusati,Sexual Offence,21
2021,9,2021-09-01,Omusati,Housebreaking,44
2021,9,2021-09-01,Omusati,Fraud,23
2021,9,2021-09-01,Omusati,Car Theft,8
2021,9,2021-09-01,Omusati,Drug Related,20
2021,9,2021-09-01,Kunene,Theft,55
2021,9,2021-09-01,Kunene,Assault,48
2021,9,2021-09-01,Kunene,Robbery,22
2021,9,2021-09-01,Kunene,Sexual Offence,12
2021,9,2021-09-01,Kunene,Housebreaking,24
2021,9,2021-09-01,Kunene,Fraud,23
2021,9,2021-09-01,Kunene,Car Theft,12
2021,9,2021-09-01,Kunene,Drug Related,31
2021,9,2021-09-01,Otjozondjupa,Theft,70
2021,9,2021-09-01,Otjozondjupa,Assault,42
2021,9,2021-09-01,Otjozondjupa,Robbery,31
2021,9,2021-09-01,Otjozondjupa,Sexual Offence,12
2021,9,2021-09-01,Otjozondjupa,Housebreaking,47
2021,9,2021-09-01,Otjozondjupa,Fraud,13
2021,9,2021-09-01,Otjozondjupa,Car Theft,10
2021,9,2021-09-01,Otjozondjupa,Drug Related,25
2021,9,2021-09-01,Kavango East,Theft,140
2021,9,2021-09-01,Kavango East,Assault,115
2021,9,2021-09-01,Kavango East,Robbery,48
2021,9,2021-09-01,Kavango East,Sexual Offence,33
2021,9,2021-09-01,Kavango East,Housebreaking,88
2021,9,2021-09-01,Kavango East,Fraud,67
2021,9,2021-09-01,Kavango East,Car Theft,16
2021,9,2021-09-01,Kavango East,Drug Related,70
2021,9,2021-09-01,Kavango West,Theft,54
2021,9,2021-09-01,Kavango West,Assault,35
2021,9,2021-09-01,Kavango West,Robbery,20
2021,9,2021-09-01,Kavango West,Sexual Offence,10
2021,9,2021-09-01,Kavango West,Housebreaking,36
2021,9,2021-09-01,Kavango West,Fraud,27
2021,9,2021-09-01,Kavango West,Car Theft,10
2021,9,2021-09-01,Kavango West,Drug Related,25
2021,9,2021-09-01,Zambezi,Theft,49
2021,9,2021-09-01,Zambezi,Assault,37
2021,9,2021-09-01,Zambezi,Robbery,19
2021,9,2021-09-01,Zambezi,Sexual Offence,18
2021,9,2021-09-01,Zambezi,Housebreaking,31
2021,9,2021-09-01,Zambezi,Fraud,16
2021,9,2021-09-01,Zambezi,Car Theft,9
2021,9,2021-09-01,Zambezi,Drug Related,26
2021,9,2021-09-01,Hardap,Theft,60
2021,9,2021-09-01,Hardap,Assault,38
2021,9,2021-09-01,Hardap,Robbery,22
2021,9,2021-09-01,Hardap,Sexual Offence,22
2021,9,2021-09-01,Hardap,Housebreaking,34
2021,9,2021-09-01,Hardap,Fraud,18
2021,9,2021-09-01,Hardap,Car Theft,9
2021,9,2021-09-01,Hardap,Drug Related,32
2021,9,2021-09-01,ǁKaras,Theft,54
2021,9,2021-09-01,ǁKaras,Assault,48
2021,9,2021-09-01,ǁKaras,Robbery,24
2021,9,2021-09-01,ǁKaras,Sexual Offence,14
2021,9,2021-09-01,ǁKaras,Housebreaking,51
2021,9,2021-09-01,ǁKaras,Fraud,16
2021,9,2021-09-01,ǁKaras,Car Theft,9
2021,9,2021-09-01,ǁKaras,Drug Related,32
2021,9,2021-09-01,Omaheke,Theft,48
2021,9,2021-09-01,Omaheke,Assault,54
2021,9,2021-09-01,Omaheke,Robbery,29
2021,9,2021-09-01,Omaheke,Sexual Offence,13
2021,9,2021-09-01,Omaheke,Housebreaking,30
2021,9,2021-09-01,Omaheke,Fraud,28
2021,9,2021-09-01,Omaheke,Car Theft,8
2021,9,2021-09-01,Omaheke,Drug Related,32
2021,10,2021-10-01,Khomas,Theft,144
2021,10,2021-10-01,Khomas,Assault,101
2021,10,2021-10-01,Khomas,Robbery,70
2021,10,2021-10-01,Khomas,Sexual Offence,31
2021,10,2021-10-01,Khomas,Housebreaking,112
2021,10,2021-10-01,Khomas,Fraud,37
2021,10,2021-10-01,Khomas,Car Theft,29
2021,10,2021-10-01,Khomas,Drug Related,82
2021,10,2021-10-01,Erongo,Theft,148
2021,10,2021-10-01,Erongo,Assault,99
2021,10,2021-10-01,Erongo,Robbery,57
2021,10,2021-10-01,Erongo,Sexual Offence,39
2021,10,2021-10-01,Erongo,Housebreaking,110
2021,10,2021-10-01,Erongo,Fraud,48
2021,10,2021-10-01,Erongo,Car Theft,27
2021,10,2021-10-01,Erongo,Drug Related,71
2021,10,2021-10-01,Oshana,Theft,144
2021,10,2021-10-01,Oshana,Assault,111
2021,10,2021-10-01,Oshana,Robbery,62
2021,10,2021-10-01,Oshana,Sexual Offence,37
2021,10,2021-10-01,Oshana,Housebreaking,85
2021,10,2021-10-01,Oshana,Fraud,44
2021,10,2021-10-01,Oshana,Car Theft,25
2021,10,2021-10-01,Oshana,Drug Related,82
2021,10,2021-10-01,Ohangwena,Theft,152
2021,10,2021-10-01,Ohangwena,Assault,111
2021,10,2021-10-01,Ohangwena,Robbery,54
2021,10,2021-10-01,Ohangwena,Sexual Offence,36
2021,10,2021-10-01,Ohangwena,Housebreaking,81
2021,10,2021-10-01,Ohangwena,Fraud,42
2021,10,2021-10-01,Ohangwena,Car Theft,27
2021,10,2021-10-01,Ohangwena,Drug Related,80
2021,10,2021-10-01,Oshikoto,Theft,62
2021,10,2021-10-01,Oshikoto,Assault,41
2021,10,2021-10-01,Oshikoto,Robbery,25
2021,10,2021-10-01,Oshikoto,Sexual Offence,8
2021,10,2021-10-01,Oshikoto,Housebreaking,48
2021,10,2021-10-01,Oshikoto,Fraud,13
2021,10,2021-10-01,Oshikoto,Car Theft,5
2021,10,2021-10-01,Oshikoto,Drug Related,30
2021,10,2021-10-01,Omusati,Theft,41
2021,10,2021-10-01,Omusati,Assault,40
2021,10,2021-10-01,Omusati,Robbery,31
2021,10,2021-10-01,Omusati,Sexual Offence,10
2021,10,2021-10-01,Omusati,Housebreaking,47
2021,10,2021-10-01,Omusati,Fraud,19
2021,10,2021-10-01,Omusati,Car Theft,7
2021,10,2021-10-01,Omusati,Drug Related,39
2021,10,2021-10-01,Kunene,Theft,55
2021,10,2021-10-01,Kunene,Assault,34
2021,10,2021-10-01,Kunene,Robbery,25
2021,10,2021-10-01,Kunene,Sexual Offence,9
2021,10,2021-10-01,Kunene,Housebreaking,33
2021,10,2021-10-01,Kunene,Fraud,21
2021,10,2021-10-01,Kunene,Car Theft,11
2021,10,2021-10-01,Kunene,Drug Related,29
2021,10,2021-10-01,Otjozondjupa,Theft,54
2021,10,2021-10-01,Otjozondjupa,Assault,46
2021,10,2021-10-01,Otjozondjupa,Robbery,23
2021,10,2021-10-01,Otjozondjupa,Sexual Offence,11
2021,10,2021-10-01,Otjozondjupa,Housebreaking,46
2021,10,2021-10-01,Otjozondjupa,Fraud,22
2021,10,2021-10-01,Otjozondjupa,Car Theft,13
2021,10,2021-10-01,Otjozondjupa,Drug Related,29
2021,10,2021-10-01,Kavango East,Theft,148
2021,10,2021-10-01,Kavango East,Assault,100
2021,10,2021-10-01,Kavango East,Robbery,63
2021,10,2021-10-01,Kavango East,Sexual Offence,50
2021,10,2021-10-01,Kavango East,Housebreaking,86
2021,10,2021-10-01,Kavango East,Fraud,42
2021,10,2021-10-01,Kavango East,Car Theft,23
2021,10,2021-10-01,Kavango East,Drug Related,82
2021,10,2021-10-01,Kavango West,Theft,47
2021,10,2021-10-01,Kavango West,Assault,42
2021,10,2021-10-01,Kavango West,Robbery,25
2021,10,2021-10-01,Kavango West,Sexual Offence,11
2021,10,2021-10-01,Kavango West,Housebreaking,33
2021,10,2021-10-01,Kavango West,Fraud,17
2021,10,2021-10-01,Kavango West,Car Theft,11
2021,10,2021-10-01,Kavango West,Drug Related,28
2021,10,2021-10-01,Zambezi,Theft,65
2021,10,2021-10-01,Zambezi,Assault,52
2021,10,2021-10-01,Zambezi,Robbery,31
2021,10,2021-10-01,Zambezi,Sexual Offence,14
2021,10,2021-10-01,Zambezi,Housebreaking,36
2021,10,2021-10-01,Zambezi,Fraud,14
2021,10,2021-10-01,Zambezi,Car Theft,2
2021,10,2021-10-01,Zambezi,Drug Related,22
2021,10,2021-10-01,Hardap,Theft,55
2021,10,2021-10-01,Hardap,Assault,44
2021,10,2021-10-01,Hardap,Robbery,22
2021,10,2021-10-01,Hardap,Sexual Offence,12
2021,10,2021-10-01,Hardap,Housebreaking,42
2021,10,2021-10-01,Hardap,Fraud,19
2021,10,2021-10-01,Hardap,Car Theft,9
2021,10,2021-10-01,Hardap,Drug Related,20
2021,10,2021-10-01,ǁKaras,Theft,47
2021,10,2021-10-01,ǁKaras,Assault,39
2021,10,2021-10-01,ǁKaras,Robbery,17
2021,10,2021-10-01,ǁKaras,Sexual Offence,18
2021,10,2021-10-01,ǁKaras,Housebreaking,43
2021,10,2021-10-01,ǁKaras,Fraud,16
2021,10,2021-10-01,ǁKaras,Car Theft,7
2021,10,2021-10-01,ǁKaras,Drug Related,27
2021,10,2021-10-01,Omaheke,Theft,42
2021,10,2021-10-01,Omaheke,Assault,36
2021,10,2021-10-01,Omaheke,Robbery,18
2021,10,2021-10-01,Omaheke,Sexual Offence,21
2021,10,2021-10-01,Omaheke,Housebreaking,34
2021,10,2021-10-01,Omaheke,Fraud,9
2021,10,2021-10-01,Omaheke,Car Theft,13
2021,10,2021-10-01,Omaheke,Drug Related,28
2021,11,2021-11-01,Khomas,Theft,149
2021,11,2021-11-01,Khomas,Assault,112
2021,11,2021-11-01,Khomas,Robbery,73
2021,11,2021-11-01,Khomas,Sexual Offence,41
2021,11,2021-11-01,Khomas,Housebreaking,108
2021,11,2021-11-01,Khomas,Fraud,54
